0,0,0,1,3,1,1,1,1,6,1,7.624078,2
0,0,0,1,3,1,1,6,1,1,1,6.141250,1
0,0,0,1,3,4,5,1,1,1,1,3.750890,2
0,0,0,3,1,0,6,1,1,1,1,1.968744,1
0,0,0,4,0,0,1,5,1,1,1,1.422418,1
0,0,0,4,1,11,1,1,0,0,0,3.184715,1
0,0,0,5,0,0,1,0,1,4,1,2.401538,1
0,0,0,5,0,0,1,4,0,1,1,0.631134,1
0,0,0,5,0,0,4,1,1,1,1,4.943287,1
0,0,0,5,1,0,1,1,0,4,0,0.873542,1
0,0,0,6,1,1,0,1,1,1,1,3.380479,1
0,0,0,8,1,0,3,1,0,4,0,2.086025,1
0,0,0,9,0,0,0,0,0,0,0,2.072036,2
0,0,0,9,1,1,3,1,0,1,1,0.536464,1
0,0,1,0,0,5,1,0,1,7,1,3.686367,1
0,0,1,0,0,6,1,1,1,1,1,2.072691,1
0,0,1,0,0,6,1,3,1,1,1,17.868263,2
0,0,1,0,1,7,5,1,1,3,1,1.673432,1
0,0,1,1,0,1,1,0,1,6,0,2.932686,2
0,0,1,1,0,1,3,0,9,1,0,4.785541,3
0,0,1,1,0,1,4,1,1,5,1,6.374228,1
0,0,1,1,0,1,5,10,1,1,1,3.021080,1
0,0,1,1,0,1,6,1,1,0,0,5.056571,1
0,0,1,1,0,1,9,1,0,1,1,5.108551,1
0,0,1,1,0,1,11,0,1,4,0,8.966622,2
0,0,1,1,0,1,11,0,1,4,1,1.027697,1
0,0,1,1,0,1,12,1,1,1,1,7.225000,1
0,0,1,1,0,4,11,1,1,1,1,8.071937,2
0,0,1,1,1,0,1,1,0,6,3,3.851898,1
0,0,1,1,1,0,1,12,0,1,0,0.768747,1
0,0,1,1,1,0,6,1,0,1,1,0.742511,1
0,0,1,1,1,1,0,1,1,6,1,24.594948,2
0,0,1,1,1,1,1,1,0,11,7,1.693490,1
0,0,1,1,1,1,1,1,1,1,12,9.807083,2
0,0,1,1,1,1,1,1,1,11,4,2.599177,1
0,0,1,1,1,1,1,3,1,6,1,1.742042,1
0,0,1,1,1,1,1,6,0,0,0,15.049107,2
0,0,1,1,1,1,6,1,1,3,1,5.384746,2
0,0,1,1,1,1,10,5,1,0,0,1.562580,1
0,0,1,1,1,1,11,1,4,0,1,13.757530,2
0,0,1,1,1,1,12,0,1,0,0,2.512889,1
0,0,1,1,1,3,6,1,1,1,1,11.764357,2
0,0,1,1,1,5,7,1,0,1,0,14.958256,1
0,0,1,1,1,5,10,1,0,0,0,2.963602,1
0,0,1,1,1,6,0,1,0,0,0,5.319285,1
0,0,1,1,1,6,1,3,0,1,1,20.666059,2
0,0,1,1,1,6,3,1,1,1,1,39.310715,4
0,0,1,1,1,12,1,1,0,1,1,16.074194,3
0,0,1,1,1,12,1,1,1,1,1,35.119240,2
0,0,1,1,3,1,6,1,1,1,0,10.889197,2
0,0,1,1,4,1,1,1,1,5,3,18.772726,2
0,0,1,1,5,1,1,10,1,0,0,2.668397,1
0,0,1,1,8,4,3,1,1,1,1,3.996921,1
0,0,1,1,9,3,1,1,0,1,1,0.783625,1
0,0,1,1,10,1,1,5,1,1,1,11.597252,2
0,0,1,3,0,1,7,5,1,1,1,5.171700,1
0,0,1,3,1,1,1,6,1,1,1,3.283883,1
0,0,1,3,1,1,6,1,0,1,1,6.366004,2
0,0,1,3,1,7,5,1,0,1,1,6.141250,1
0,0,1,4,1,1,1,1,1,11,0,6.311035,1
0,0,1,4,1,1,1,5,1,1,0,25.442358,1
0,0,1,4,1,1,1,11,1,1,1,11.359694,1
0,0,1,4,1,5,3,1,0,0,0,1.547019,1
0,0,1,5,1,0,4,1,0,0,0,3.261778,1
0,0,1,5,3,4,1,1,1,1,1,2.494598,1
0,0,1,6,0,1,1,1,1,1,1,4.393909,2
0,0,1,6,1,0,1,1,0,0,0,2.772512,1
0,0,1,6,1,1,0,1,1,0,0,0.631134,1
0,0,1,6,1,1,0,1,1,1,1,17.418949,2
0,0,1,6,1,1,3,1,1,0,1,2.094391,1
0,0,1,6,1,1,3,1,1,1,1,39.559597,5
0,0,1,6,1,3,1,1,0,0,0,4.407910,1
0,0,1,6,3,1,1,0,1,1,0,9.910634,1
0,0,1,7,1,0,1,11,0,1,0,1.064010,1
0,0,1,7,1,1,1,1,11,1,1,4.302978,1
0,0,1,8,1,4,3,1,1,0,0,0.536464,1
0,0,1,8,10,1,1,1,1,1,1,3.549719,1
0,0,1,10,0,1,1,0,1,8,0,1.067989,1
0,0,1,10,0,1,1,1,1,5,1,21.405405,2
0,0,1,12,0,0,0,0,0,0,0,9.560915,1
0,0,1,12,0,1,1,0,0,0,0,11.755668,2
0,0,1,12,0,1,1,0,1,1,1,12.755252,2
0,0,1,12,1,1,1,1,0,0,0,15.229668,2
0,0,1,12,1,1,1,1,1,1,1,5.657175,2
0,0,3,0,0,6,0,1,1,1,1,13.452623,2
0,0,3,1,0,1,6,0,0,1,0,2.354490,1
0,0,3,1,1,1,1,1,1,6,0,4.452902,1
0,0,3,1,1,1,6,1,0,1,1,14.495501,2
0,0,3,1,1,7,1,1,1,5,1,8.200891,2
0,0,3,5,0,1,4,0,0,1,0,2.001317,1
0,0,3,5,1,1,4,1,1,1,1,1.990255,1
0,0,3,6,1,1,1,1,0,0,0,6.062819,1
0,0,4,1,1,0,5,1,0,0,0,7.214173,1
0,0,4,1,1,3,1,1,1,5,1,1.820923,1
0,0,6,1,1,0,1,1,0,0,0,1.969284,1
0,0,6,1,3,1,1,1,1,1,0,14.324944,4
0,0,7,11,1,1,1,1,1,1,1,3.788186,1
0,0,9,0,0,0,0,0,0,0,0,5.078207,1
0,0,9,1,3,1,1,0,1,1,0,1.993850,1
0,0,11,1,7,1,1,1,1,1,1,17.336002,2
0,0,11,4,0,1,1,1,0,0,0,7.763859,2
0,0,12,1,1,0,1,0,0,0,0,5.220063,1
0,1,0,0,0,0,0,0,1,12,0,83.561203,19
0,1,0,0,0,0,0,0,7,11,0,113.571945,7
0,1,0,0,0,0,0,0,11,7,1,21.419107,3
0,1,0,0,0,0,0,1,0,0,12,37.684151,6
0,1,0,0,0,0,0,1,0,4,11,12.407172,1
0,1,0,0,0,0,0,1,0,11,4,16.447004,2
0,1,0,0,0,0,0,1,0,12,1,39.143135,9
0,1,0,0,0,0,0,7,0,0,11,15.180703,2
0,1,0,0,0,0,0,11,0,4,1,21.553478,2
0,1,0,0,0,0,1,1,0,0,12,12.366827,2
0,1,0,0,0,0,1,1,0,4,11,66.983627,7
0,1,0,0,0,0,1,1,0,11,4,22.993929,3
0,1,0,0,0,0,1,1,0,11,7,10.000000,1
0,1,0,0,0,0,1,1,4,1,11,11.228251,1
0,1,0,0,0,0,1,1,7,1,11,7.225000,1
0,1,0,0,0,0,1,1,12,1,1,14.305019,2
0,1,0,0,0,0,1,4,0,1,11,13.175410,2
0,1,0,0,0,0,1,7,11,1,1,10.176170,1
0,1,0,0,0,0,1,11,0,1,4,21.839243,2
0,1,0,0,0,0,1,11,0,4,0,26.330330,4
0,1,0,0,0,0,1,12,0,1,1,10.160517,5
0,1,0,0,0,0,1,12,1,1,1,14.119244,2
0,1,0,0,0,0,4,1,0,11,1,30.583363,4
0,1,0,0,0,0,4,1,11,1,1,10.000000,1
0,1,0,0,0,0,4,11,0,1,1,7.981323,1
0,1,0,0,0,0,7,11,0,1,0,23.599787,3
0,1,0,0,0,0,11,0,0,1,7,20.439356,2
0,1,0,0,0,0,11,1,0,4,1,51.966381,5
0,1,0,0,0,0,11,1,1,4,1,7.225000,1
0,1,0,0,0,1,1,0,4,11,0,50.582504,6
0,1,0,0,0,1,1,1,1,12,1,11.059785,1
0,1,0,0,0,1,1,1,4,0,11,6.141250,1
0,1,0,0,0,1,1,1,12,1,1,10.305813,2
0,1,0,0,0,1,1,11,0,7,1,15.110875,2
0,1,0,0,0,1,1,11,1,1,4,86.448944,8
0,1,0,0,0,1,4,11,1,1,0,19.468157,3
0,1,0,0,0,1,7,1,1,0,11,10.000000,1
0,1,0,0,0,1,7,11,0,1,1,18.719116,3
0,1,0,0,0,1,11,1,4,1,1,1.572940,1
0,1,0,0,0,1,11,4,1,1,1,47.162163,6
0,1,0,0,0,4,1,1,1,1,11,14.961460,1
0,1,0,0,0,4,1,1,1,11,0,16.090965,2
0,1,0,0,0,4,1,1,1,11,1,13.023831,2
0,1,0,0,0,4,11,0,1,1,0,18.810816,2
0,1,0,0,0,4,11,1,1,1,1,93.032410,7
0,1,0,0,0,11,1,1,1,1,7,33.153164,2
0,1,0,0,0,11,1,1,1,4,1,21.300196,2
0,1,0,0,0,11,1,1,1,7,1,38.801296,2
0,1,0,0,0,11,1,4,1,1,1,43.250126,6
0,1,0,0,0,11,4,1,1,1,1,149.390045,13
0,1,0,0,0,12,1,0,1,1,0,9.256191,2
0,1,0,0,0,12,1,1,1,1,1,17.368362,3
0,1,0,0,1,0,1,1,0,11,7,2.600653,1
0,1,0,0,1,1,4,1,0,1,11,10.000000,1
0,1,0,0,1,1,4,11,1,1,1,9.387411,1
0,1,0,0,1,1,7,1,0,1,11,11.346795,2
0,1,0,0,1,4,1,11,0,1,0,3.806981,1
0,1,0,0,1,11,1,1,1,4,1,15.241346,2
0,1,0,0,1,11,1,1,1,7,1,15.210266,2
0,1,0,0,1,11,4,1,1,1,1,45.190601,2
0,1,0,0,1,11,7,1,1,1,1,15.279483,1
0,1,0,0,11,0,0,4,1,1,1,8.500000,1
0,1,0,0,11,1,1,1,0,4,0,8.500000,1
0,1,0,0,11,4,1,1,1,1,1,28.954258,3
0,1,0,0,12,0,1,1,0,0,1,2.226783,1
0,1,0,1,0,0,1,11,1,4,1,10.000000,1
0,1,0,1,0,0,4,11,0,1,0,8.500000,1
0,1,0,1,0,1,1,0,1,12,0,15.253917,2
0,1,0,1,0,1,1,1,0,4,11,7.032661,1
0,1,0,1,0,1,1,1,11,4,1,7.225000,1
0,1,0,1,0,11,1,1,1,7,1,10.000000,1
0,1,0,1,1,0,1,1,0,11,7,10.000000,1
0,1,0,1,1,0,1,1,4,11,1,17.375523,2
0,1,0,1,1,0,1,11,0,1,4,47.484047,8
0,1,0,1,1,0,1,11,0,4,0,9.206406,1
0,1,0,1,1,0,11,1,0,4,1,10.595714,1
0,1,0,1,1,0,11,4,0,0,0,49.899994,7
0,1,0,1,1,1,1,1,1,1,12,26.256155,2
0,1,0,1,1,1,1,1,1,12,1,3.790584,2
0,1,0,1,1,1,1,4,0,0,11,8.500000,1
0,1,0,1,1,1,1,4,0,1,11,14.954855,2
0,1,0,1,1,1,1,4,11,1,1,8.500000,1
0,1,0,1,1,1,1,11,1,4,0,21.095108,3
0,1,0,1,1,1,4,1,1,0,11,18.269749,2
0,1,0,1,1,4,1,1,0,11,1,60.935349,6
0,1,0,1,1,4,1,11,1,0,0,12.297204,2
0,1,0,1,1,4,11,1,1,1,1,21.827950,2
0,1,0,1,1,11,1,1,1,7,1,10.790436,1
0,1,0,1,1,11,1,1,4,1,1,15.720548,2
0,1,0,1,1,11,4,1,1,1,1,14.122065,1
0,1,0,1,1,12,1,1,1,1,1,35.968426,6
0,1,0,1,7,0,1,1,1,11,1,10.000000,1
0,1,0,1,11,0,0,7,0,1,1,8.500000,1
0,1,0,1,11,0,1,1,1,1,7,10.000000,1
0,1,0,1,11,0,1,4,0,0,0,167.725281,26
0,1,0,1,11,0,1,4,0,0,1,24.036880,2
0,1,0,1,11,0,4,1,0,0,0,15.203552,1
0,1,0,1,11,0,4,1,0,0,1,21.751596,2
0,1,0,1,11,1,1,1,0,1,4,25.529699,4
0,1,0,1,11,1,1,4,1,1,1,17.754898,3
0,1,0,1,11,1,4,1,1,1,1,10.000000,1
0,1,0,1,11,4,1,1,1,1,1,41.740818,4
0,1,0,1,12,0,1,1,0,0,0,41.419930,5
0,1,0,4,0,11,1,0,1,1,1,25.743416,3
0,1,0,4,1,0,0,1,0,11,1,12.722659,1
0,1,0,4,1,0,0,1,11,1,1,8.740472,1
0,1,0,4,1,0,1,1,1,11,1,13.085033,2
0,1,0,4,1,0,1,1,11,1,1,9.120784,1
0,1,0,4,1,1,1,1,1,11,1,21.633255,3
0,1,0,4,1,1,1,1,11,1,1,8.500000,1
0,1,0,4,1,11,1,1,0,0,1,8.594274,1
0,1,0,4,1,11,1,1,1,1,1,54.815907,7
0,1,0,7,1,0,1,1,1,1,11,8.500000,1
0,1,0,7,1,0,11,0,0,0,0,15.329312,2
0,1,0,11,0,0,1,1,0,4,1,12.719913,2
0,1,0,11,0,0,1,4,0,1,1,15.527125,2
0,1,0,11,0,0,1,4,1,1,1,12.669945,1
0,1,0,11,0,0,7,1,1,1,1,8.500000,1
0,1,0,11,0,1,1,0,1,4,0,6.141250,1
0,1,0,11,0,1,1,4,1,1,1,13.994925,2
0,1,0,11,0,4,1,1,1,1,1,109.230843,21
0,1,0,11,0,7,1,1,1,1,1,16.019709,2
0,1,0,11,1,0,0,1,0,4,1,23.851501,3
0,1,0,11,1,1,1,1,1,1,4,9.738869,1
0,1,0,11,1,1,1,1,1,4,1,20.686728,3
0,1,0,11,1,1,1,1,4,1,1,31.117117,2
0,1,0,11,1,1,1,1,7,1,0,8.149716,2
0,1,0,11,1,1,1,7,1,1,1,30.487438,1
0,1,0,11,1,1,7,1,1,1,1,34.564789,1
0,1,0,12,1,0,0,0,0,0,0,21.442736,2
0,1,0,12,1,1,1,1,1,1,1,3.771495,1
0,1,1,0,0,1,1,12,1,1,1,8.851048,1
0,1,1,0,0,1,4,0,1,11,0,11.020247,2
0,1,1,0,0,1,11,1,1,4,1,3.771495,1
0,1,1,0,0,1,11,4,1,1,1,11.678146,1
0,1,1,0,0,4,0,0,1,1,11,14.999825,2
0,1,1,0,0,4,1,11,0,1,0,8.898731,2
0,1,1,0,0,4,1,11,1,1,1,13.019249,1
0,1,1,0,11,1,4,1,1,1,1,56.964043,4
0,1,1,1,0,1,1,0,1,12,0,10.356858,1
0,1,1,1,0,1,1,0,4,1,11,10.335929,1
0,1,1,1,0,1,1,0,7,11,0,20.980488,2
0,1,1,1,0,1,1,0,11,4,0,12.468937,2
0,1,1,1,0,1,1,1,11,4,1,9.254299,1
0,1,1,1,0,1,1,7,11,1,1,10.000000,1
0,1,1,1,0,1,1,11,0,4,1,6.141250,1
0,1,1,1,0,1,4,0,0,11,0,13.569046,2
0,1,1,1,0,1,11,0,1,4,0,14.799138,1
0,1,1,1,0,1,12,0,1,1,0,6.270884,1
0,1,1,1,0,1,12,0,1,1,1,12.648285,2
0,1,1,1,0,4,1,1,1,11,1,19.495659,2
0,1,1,1,0,4,11,1,1,1,1,11.550525,1
0,1,1,1,0,7,1,11,1,0,0,23.599787,3
0,1,1,1,0,7,11,1,1,1,1,25.932354,4
0,1,1,1,0,11,1,1,0,4,1,15.146654,2
0,1,1,1,0,11,1,7,1,1,1,20.486370,2
0,1,1,1,0,12,1,0,1,1,0,47.367203,6
0,1,1,1,0,12,1,1,1,1,1,5.622068,2
0,1,1,1,1,0,1,1,11,4,1,19.390139,4
0,1,1,1,1,0,1,11,0,4,1,10.061242,2
0,1,1,1,1,0,11,1,0,4,1,5.582933,2
0,1,1,1,1,0,11,4,0,1,1,6.727479,1
0,1,1,1,1,0,12,1,0,0,1,5.220063,1
0,1,1,1,1,0,12,1,0,1,1,27.169771,2
0,1,1,1,1,1,1,1,1,1,12,28.136845,4
0,1,1,1,1,1,1,1,1,4,11,141.490112,11
0,1,1,1,1,1,1,1,1,12,0,36.953381,5
0,1,1,1,1,1,1,1,1,12,1,49.902573,4
0,1,1,1,1,1,1,1,4,1,11,22.384512,1
0,1,1,1,1,1,1,1,11,4,1,67.562431,6
0,1,1,1,1,1,1,1,12,1,1,8.502571,2
0,1,1,1,1,1,1,4,0,1,11,0.962828,1
0,1,1,1,1,1,1,4,1,11,0,40.420620,2
0,1,1,1,1,1,1,7,11,1,1,10.802917,1
0,1,1,1,1,1,1,11,1,1,4,73.029663,4
0,1,1,1,1,1,1,11,1,4,1,17.870634,1
0,1,1,1,1,1,1,11,7,1,1,18.184710,2
0,1,1,1,1,1,1,12,0,0,0,2.816890,1
0,1,1,1,1,1,1,12,1,1,1,142.736603,16
0,1,1,1,1,1,4,1,0,11,1,37.454411,4
0,1,1,1,1,1,4,1,1,1,11,49.010628,4
0,1,1,1,1,1,4,1,1,11,0,32.926235,4
0,1,1,1,1,1,4,1,11,1,1,98.238098,5
0,1,1,1,1,1,4,11,0,0,0,22.157988,1
0,1,1,1,1,1,4,11,0,1,0,10.000000,1
0,1,1,1,1,1,4,11,1,1,1,106.141068,5
0,1,1,1,1,1,11,1,1,4,1,75.445442,9
0,1,1,1,1,1,11,1,4,1,1,35.747948,2
0,1,1,1,1,1,11,4,1,1,0,10.000000,1
0,1,1,1,1,1,11,7,1,1,1,33.572361,2
0,1,1,1,1,1,12,1,1,1,1,14.382582,1
0,1,1,1,1,4,0,1,0,0,11,12.923937,2
0,1,1,1,1,4,0,1,0,11,1,66.723030,9
0,1,1,1,1,4,1,1,0,0,11,5.820305,2
0,1,1,1,1,4,1,1,0,1,11,28.128122,2
0,1,1,1,1,4,1,1,0,11,1,18.213346,2
0,1,1,1,1,4,1,1,1,1,11,38.924152,2
0,1,1,1,1,4,1,1,1,11,1,117.577797,13
0,1,1,1,1,4,1,1,11,1,1,118.768082,8
0,1,1,1,1,4,1,11,0,0,0,55.944511,6
0,1,1,1,1,4,1,11,1,1,1,29.046898,2
0,1,1,1,1,4,11,1,0,0,0,10.663835,1
0,1,1,1,1,4,11,1,0,1,1,18.334589,3
0,1,1,1,1,7,1,1,1,1,11,14.845705,2
0,1,1,1,1,7,1,1,1,11,1,39.129787,3
0,1,1,1,1,7,1,11,1,1,1,26.744818,2
0,1,1,1,1,7,11,0,1,0,0,18.879036,2
0,1,1,1,1,11,1,1,0,4,1,20.646893,2
0,1,1,1,1,11,1,1,4,1,0,4.728925,1
0,1,1,1,1,11,1,4,0,0,0,12.226750,2
0,1,1,1,1,11,1,4,0,1,1,20.739832,2
0,1,1,1,1,11,1,4,1,1,0,13.678814,3
0,1,1,1,1,11,1,4,1,1,1,49.554440,5
0,1,1,1,1,11,4,0,0,0,0,15.155730,2
0,1,1,1,1,11,4,1,0,0,0,21.758425,4
0,1,1,1,1,11,4,1,0,1,1,28.477579,2
0,1,1,1,1,11,4,1,1,1,1,45.438877,2
0,1,1,1,1,12,1,1,0,1,1,17.249966,2
0,1,1,1,1,12,1,1,1,1,0,0.742511,1
0,1,1,1,4,0,1,1,11,1,1,10.000000,1
0,1,1,1,4,1,1,11,0,1,1,15.110666,2
0,1,1,1,4,1,1,11,1,1,1,40.812984,3
0,1,1,1,4,1,11,1,0,0,0,25.965315,2
0,1,1,1,7,1,1,1,0,11,1,31.823345,3
0,1,1,1,7,1,1,1,11,0,1,15.870364,2
0,1,1,1,7,1,11,1,1,1,1,5.220063,1
0,1,1,1,7,11,1,1,1,1,1,51.636242,4
0,1,1,1,11,0,1,0,1,4,1,10.000000,1
0,1,1,1,11,0,1,1,0,4,1,7.479812,1
0,1,1,1,11,0,1,4,0,0,1,8.500000,1
0,1,1,1,11,1,1,0,7,1,0,10.000000,1
0,1,1,1,11,1,1,1,0,1,4,40.472389,4
0,1,1,1,11,1,1,1,0,4,1,11.172489,1
0,1,1,1,11,1,1,1,1,4,0,28.440186,1
0,1,1,1,11,1,1,1,1,4,1,79.116859,5
0,1,1,1,11,1,1,1,1,7,1,8.500000,1
0,1,1,1,11,1,1,1,4,1,1,26.945120,2
0,1,1,1,11,1,1,4,0,0,0,8.126904,1
0,1,1,1,11,1,1,4,0,1,1,8.500000,1
0,1,1,1,11,1,1,4,1,1,1,28.416674,3
0,1,1,1,11,1,4,1,0,0,0,10.000000,1
0,1,1,1,11,1,4,1,0,1,1,18.498219,2
0,1,1,1,11,1,4,1,1,1,1,44.622414,6
0,1,1,1,11,4,1,1,1,1,1,120.860596,5
0,1,1,1,11,7,1,1,1,1,1,15.402662,2
0,1,1,1,12,0,1,1,0,0,0,5.220063,1
0,1,1,1,12,1,1,1,0,0,0,11.217381,1
0,1,1,1,12,1,1,1,0,1,0,12.601442,2
0,1,1,1,12,1,1,1,1,1,1,22.370039,3
0,1,1,4,0,0,11,0,0,0,0,8.500000,1
0,1,1,4,0,1,1,0,1,1,11,8.500000,1
0,1,1,4,0,1,1,0,1,11,0,33.527245,3
0,1,1,4,0,1,1,1,1,11,0,9.206142,2
0,1,1,4,0,1,1,11,1,1,1,40.348736,3
0,1,1,4,0,1,11,0,1,0,0,8.500000,1
0,1,1,4,1,0,0,1,11,1,1,10.314939,1
0,1,1,4,1,0,1,1,11,1,1,11.250151,1
0,1,1,4,1,1,0,0,1,11,0,8.500000,1
0,1,1,4,1,1,1,1,0,11,1,25.384218,3
0,1,1,4,1,1,1,1,1,1,11,79.085831,5
0,1,1,4,1,1,1,1,11,1,1,38.754528,4
0,1,1,4,1,1,1,11,1,1,0,32.352161,2
0,1,1,4,1,1,11,1,0,0,0,49.282051,2
0,1,1,4,1,1,11,1,1,1,0,15.551955,1
0,1,1,4,1,1,11,1,1,1,1,122.871956,16
0,1,1,4,1,11,1,1,0,1,1,32.234543,1
0,1,1,4,11,0,0,0,0,0,0,8.500000,1
0,1,1,4,11,0,1,1,0,1,1,7.225000,1
0,1,1,4,11,1,1,1,0,1,1,8.500000,1
0,1,1,4,11,1,1,1,1,1,1,204.523239,15
0,1,1,7,1,0,1,1,0,11,1,21.465660,2
0,1,1,7,1,0,11,1,0,1,0,28.222746,6
0,1,1,7,1,1,1,1,0,11,1,11.636922,1
0,1,1,7,1,1,1,1,1,0,11,6.806535,1
0,1,1,7,1,1,1,1,1,1,11,56.607021,6
0,1,1,7,1,1,1,1,1,11,0,8.500000,1
0,1,1,7,1,1,1,1,1,11,1,10.294223,1
0,1,1,7,1,1,1,1,11,1,1,40.966099,4
0,1,1,7,1,1,1,11,0,1,1,22.003670,6
0,1,1,7,1,1,11,1,0,0,1,10.000000,1
0,1,1,7,1,11,1,1,1,1,0,28.291716,4
0,1,1,7,11,1,1,0,0,0,0,8.500000,1
0,1,1,11,0,1,1,0,0,4,0,11.019281,2
0,1,1,11,0,1,1,1,1,4,1,34.981880,5
0,1,1,11,0,1,1,1,1,7,1,65.611694,9
0,1,1,11,0,1,1,1,4,1,1,10.000000,1
0,1,1,11,0,1,1,1,7,1,1,10.447446,1
0,1,1,11,0,1,1,4,1,1,1,72.022644,6
0,1,1,11,0,1,4,0,0,0,0,57.084843,5
0,1,1,11,0,1,4,0,1,0,0,12.749515,1
0,1,1,11,0,1,4,1,1,1,1,121.947159,13
0,1,1,11,0,1,7,1,1,1,1,2.273502,1
0,1,1,11,0,7,1,0,1,0,0,22.829624,2
0,1,1,11,1,1,1,1,1,4,0,10.000000,1
0,1,1,11,1,1,1,1,1,4,1,122.216011,12
0,1,1,11,1,1,1,1,1,7,1,27.293360,1
0,1,1,11,1,1,1,1,7,1,1,21.631708,2
0,1,1,11,1,1,1,4,1,1,0,29.157970,2
0,1,1,11,1,1,1,4,1,1,1,18.660101,2
0,1,1,11,1,1,4,1,1,1,1,32.907154,3
0,1,1,11,1,4,1,1,1,1,1,41.576286,5
0,1,1,11,1,7,1,1,0,1,1,7.225000,1
0,1,1,11,4,1,1,1,0,0,0,7.575059,2
0,1,1,11,4,1,1,1,1,1,1,119.011246,6
0,1,1,12,0,0,0,0,0,0,0,2.832449,1
0,1,1,12,0,0,1,0,0,0,0,9.845912,2
0,1,1,12,0,1,1,1,0,0,0,13.031667,4
0,1,1,12,0,1,1,1,1,1,1,2.371716,1
0,1,1,12,1,1,1,0,0,0,0,9.299291,2
0,1,1,12,1,1,1,1,1,1,1,195.191132,22
0,1,4,0,0,11,1,1,0,0,0,15.177320,2
0,1,4,1,1,0,1,11,0,0,1,7.709758,1
0,1,4,1,1,0,11,1,0,1,1,8.500000,1
0,1,4,1,1,1,1,1,11,1,1,44.369678,4
0,1,4,1,11,1,0,1,1,1,1,6.141250,1
0,1,4,1,11,1,1,1,0,1,0,25.177307,2
0,1,4,1,11,1,1,1,1,0,0,7.225000,1
0,1,4,1,11,1,1,1,1,1,1,56.677738,2
0,1,4,11,0,1,1,0,0,0,0,7.720942,2
0,1,4,11,1,1,0,1,1,1,1,1.898271,1
0,1,4,11,1,1,1,1,1,1,1,59.778790,5
0,1,7,1,0,0,11,0,0,0,0,8.500000,1
0,1,7,1,0,1,1,0,11,1,0,10.000000,1
0,1,7,1,0,1,1,11,1,1,0,10.000000,1
0,1,7,1,1,0,1,1,0,11,1,16.262997,2
0,1,7,1,1,1,1,0,1,1,11,8.500000,1
0,1,7,1,1,1,1,1,0,11,1,10.000000,1
0,1,7,1,1,1,1,1,11,1,0,9.001222,2
0,1,7,1,1,1,11,1,1,1,1,10.000000,1
0,1,7,1,1,11,1,1,1,1,1,10.000000,1
0,1,7,1,11,1,1,1,1,1,1,23.569324,1
0,1,7,11,0,1,1,0,1,1,1,10.000000,1
